UnitID,Date,Created,Last Saved,Zone,Easting,Northing,Altitude,GPStime,Latitude,Longitude,SnowDepth,Notes,TreeCanopyType,Picture,MeasurementID
Local,3/27/19,14:45,14:45,12S,741001,4326646,3045.1,204551,39.05566,-108.214859 ,142 ,,,,932 
Local,3/27/19,14:45,14:46,12S,741001,4326641,3043.8,204619,39.055614,-108.214859 ,152 ,,,,933 
Local,3/27/19,14:46,14:46,12S,741000,4326644,3046,204650,39.055641,-108.214874 ,142 ,,,,934 
Local,3/27/19,14:46,14:47,12S,740998,4326645,3047.1,204719,39.055656,-108.214890 ,156 ,,,,935 
Local,3/27/19,14:47,14:48,12S,740996,4326649,3044.5,204802,39.055691,-108.214912 ,163 ,,,,936 
Local,3/27/19,14:48,14:48,12S,740995,4326653,3044.3,204832,39.055721,-108.214928 ,166 ,,,,937 
Local,3/27/19,14:48,14:48,12S,740993,4326654,3045.8,204856,39.055733,-108.214943 ,157 ,,,,938 
Local,3/27/19,14:48,14:49,12S,740992,4326656,3048.1,204923,39.055752,-108.214958 ,145 ,,,,939 
Local,3/27/19,14:49,14:49,12S,740991,4326657,3050.4,204950,39.055767,-108.214973 ,132 ,,,,940 
Local,3/27/19,14:49,14:50,12S,740989,4326661,3051.4,205018,39.055798,-108.214989 ,121 ,,,,941 
Local,3/27/19,14:50,14:50,12S,740988,4326664,3051.6,205042,39.055824,-108.215004 ,119 ,,,,942 
Local,3/27/19,14:50,14:51,12S,740986,4326667,3044.8,205148,39.055851,-108.215019 ,124 ,,,,943 
Local,3/27/19,14:51,14:52,12S,740983,4326668,3047,205214,39.055862,-108.215057 ,122 ,,,,944 
Local,3/27/19,14:52,14:52,12S,740983,4326670,3049.9,205241,39.055882,-108.215057 ,133 ,,,,945 
Local,3/27/19,14:52,14:53,12S,740982,4326671,3048.3,205317,39.055893,-108.215073 ,129 ,,,,946 
Local,3/27/19,14:53,14:53,12S,740982,4326677,3049.9,205340,39.055943,-108.215073 ,138 ,,,,947 
Local,3/27/19,14:53,14:54,12S,740980,4326678,3048.2,205409,39.055958,-108.215088 ,142 ,,,,948 
Local,3/27/19,14:54,14:55,12S,740977,4326680,3051.1,205507,39.055977,-108.215118 ,152 ,,,,949 
Local,3/27/19,14:55,14:55,12S,740977,4326683,3046.8,205534,39.056004,-108.215118 ,159 ,,,,950 
Local,3/27/19,14:55,14:55,12S,740976,4326686,3048.1,205600,39.05603,-108.215134 ,167 ,,,,951 
Local,3/27/19,14:55,14:56,12S,740974,4326689,3050.3,205619,39.056057,-108.215157 ,175 ,,,,952 
Local,3/27/19,14:56,14:56,12S,740972,4326693,3051.7,205645,39.056087,-108.215172 ,180 ,,,,953 
Local,3/27/19,14:56,14:57,12S,740971,4326695,3047.6,205724,39.056107,-108.215187 ,169 ,,,,954 
Local,3/27/19,14:57,14:57,12S,740968,4326698,3047.6,205740,39.056141,-108.215218 ,170 ,,,,955 
Local,3/27/19,14:57,14:57,12S,740968,4326701,3051.4,205759,39.056164,-108.215218 ,169 ,,,,956 
Local,3/27/19,14:57,14:58,12S,740965,4326706,3051.4,205819,39.05621,-108.215248 ,165 ,,,,957 
Local,3/27/19,14:58,14:58,12S,740964,4326707,3050.7,205837,39.056217,-108.215263 ,171 ,,,,958 
Local,3/27/19,14:58,14:58,12S,740962,4326712,3049.5,205854,39.056263,-108.215286 ,171 ,,,,959 
Local,3/27/19,14:58,14:59,12S,740960,4326717,3049.9,205913,39.056309,-108.215302 ,168 ,,,,960 
Local,3/27/19,14:59,14:59,12S,740959,4326722,3047.9,205931,39.056355,-108.215317 ,175 ,,,,961 
Local,3/27/19,14:59,14:59,12S,740958,4326725,3047.7,205954,39.056385,-108.215332 ,173 ,,,,962 
Local,3/27/19,14:59,15:00,12S,740957,4326729,3048.8,210024,39.056419,-108.215332 ,176 ,,,,963 
Local,3/27/19,15:00,15:00,12S,740957,4326732,3050.8,210046,39.056446,-108.215332 ,175 ,,,,964 
Local,3/27/19,15:00,15:01,12S,740956,4326735,3050,210109,39.056473,-108.215347 ,185 ,,,,965 
Local,3/27/19,15:01,15:01,12S,740956,4326738,3049.1,210124,39.056499,-108.215347 ,187 ,,,,966 
Local,3/27/19,15:01,15:01,12S,740955,4326749,3061.1,210142,39.056602,-108.215347 ,190 ,,,,967 
Local,3/27/19,15:01,15:02,12S,740954,4326751,3055.3,210202,39.056622,-108.215363 ,188 ,,,,968 
Local,3/27/19,15:02,15:02,12S,740953,4326754,3050,210221,39.056648,-108.215378 ,186 ,,,,969 
Local,3/27/19,15:02,15:02,12S,740948,4326751,3051,210241,39.056622,-108.215431 ,188 ,,,,970 
Local,3/27/19,15:02,15:02,12S,740946,4326747,3053.3,210301,39.056587,-108.215462 ,176 ,,,,971 
Local,3/27/19,15:02,15:03,12S,740944,4326743,3052,210324,39.056553,-108.215477 ,184 ,,,,972 
Local,3/27/19,15:03,15:03,12S,740947,4326741,3057.9,210345,39.056534,-108.215446 ,171 ,,,,973 
Local,3/27/19,15:03,15:04,12S,740955,4326738,3048.9,210408,39.056503,-108.215363 ,187 ,,,,974 
Local,3/27/19,15:04,15:04,12S,740960,4326738,3050,210430,39.056503,-108.215302 ,181 ,,,,975 
Local,3/27/19,15:04,15:04,12S,740963,4326738,3048.5,210449,39.056499,-108.215263 ,168 ,,,,976 
Local,3/27/19,15:04,15:05,12S,740967,4326738,3049.5,210506,39.056499,-108.215218 ,175 ,,,,977 
Local,3/27/19,15:05,15:05,12S,740971,4326740,3050,210523,39.056511,-108.215172 ,185 ,,,,978 
Local,3/27/19,15:05,15:05,12S,740982,4326745,3061.7,210546,39.056561,-108.215042 ,189 ,,,,979 
Local,3/27/19,15:05,15:06,12S,740975,4326745,3070.4,210613,39.056557,-108.215118 ,168 ,,,,980 
Local,3/27/19,15:06,15:07,12S,740984,4326740,3050.9,210705,39.056515,-108.215019 ,170 ,,,,981 
Local,3/27/19,15:07,15:07,12S,740988,4326740,3050.7,210731,39.056515,-108.214973 ,178 ,,,,982 
Local,3/27/19,15:07,15:07,12S,740992,4326741,3050.8,210751,39.056515,-108.214928 ,166 ,,,,983 
